step,track,model,dataset,Accuracy,F1,Memory in Mb,Time in s
4664,Binary classification,Hoeffding Adaptive Tree,Bananas,0.613339052112374,0.4360337816703159,0.057974815368652344,39.055144999999996
4770,Binary classification,Hoeffding Adaptive Tree,Bananas,0.6148039421262319,0.4352905010759299,0.0641164779663086,40.951885
4876,Binary classification,Hoeffding Adaptive Tree,Bananas,0.6157948717948718,0.4332829046898639,0.0641164779663086,42.9529
4982,Binary classification,Hoeffding Adaptive Tree,Bananas,0.6167436257779563,0.43470535978679303,0.0641164779663086,44.984894
5088,Binary classification,Hoeffding Adaptive Tree,Bananas,0.6158836249262827,0.4313154831199068,0.0641775131225586,47.058293
5194,Binary classification,Hoeffding Adaptive Tree,Bananas,0.6160215674947044,0.42963386727688785,0.0642385482788086,49.174051
5300,Binary classification,Hoeffding Adaptive Tree,Bananas,0.6165314210228345,0.42824985931344967,0.06184673309326172,51.30218
906,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8386740331491712,0.8370535714285713,0.15532493591308594,0.626627
1812,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8823854224185533,0.857334226389819,0.2904033660888672,1.756259
2718,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8715495031284505,0.8438478747203579,0.1283740997314453,3.8231
3624,Binary classification,Hoeffding Adaptive Tree,Elec2,0.875241512558653,0.8472972972972973,0.2500133514404297,6.398770000000001
4530,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8737028041510267,0.8396860986547084,0.3712940216064453,9.262699000000001
5436,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8656853725850966,0.8300744878957169,0.4407672882080078,12.681454000000002
6342,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8646901119697209,0.8296943231441047,0.26204872131347656,16.532814000000002
7248,Binary classification,Hoeffding Adaptive Tree,Elec2,0.864771629639851,0.8289703315881326,0.2866535186767578,21.010169
8154,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8572304673126456,0.8312064965197217,0.28668785095214844,26.113120000000002
9060,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8580417264598742,0.8370501773948302,0.2865924835205078,31.314867000000003
9966,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8544907175112895,0.8369320737741789,0.3109416961669922,37.299499000000004
10872,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8583386992916935,0.8434322895485971,0.37159156799316406,43.820815
11778,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8529336842999066,0.8357982555934774,0.46280479431152344,50.715552
12684,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8533469999211543,0.8362099330750264,0.1895275115966797,58.084788
13590,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8551769813820002,0.8395303326810176,0.19393348693847656,66.079301
14496,Binary classification,Hoeffding Adaptive Tree,Elec2,0.855122456019317,0.8397435897435896,0.1697406768798828,74.487444
15402,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8537757288487761,0.8365984617617181,0.1694965362548828,83.25127499999999
16308,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8506776231066413,0.8316626339440029,0.16408348083496094,92.48169399999999
17214,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8495904258409341,0.8278704873346187,0.1691112518310547,102.063492
18120,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8498261493459904,0.827752104830031,0.19867897033691406,111.77767899999999
19026,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8522996057818659,0.8287211995611362,0.25722312927246094,121.89223899999999
19932,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8470222266820531,0.8238895627563102,0.31537818908691406,132.455627
20838,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8434035609732687,0.8200121352529097,0.32396507263183594,143.500602
21744,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8450535804626776,0.8196563353139554,0.3222179412841797,154.97053499999998
22650,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8452911828336792,0.8184455958549223,0.4409503936767578,166.858243
23556,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8424962852897474,0.8143700590413289,0.44409751892089844,179.36922199999998
24462,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8403990024937655,0.8111089607122121,0.5018138885498047,192.42294399999997
25368,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8367169945204399,0.8072053621299572,0.5608501434326172,205.94902399999998
26274,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8375137974346287,0.8080226649278229,0.31543540954589844,220.19003199999997
27180,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8378527539644579,0.8096081565645656,0.31577491760253906,234.86166199999997
28086,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8349652839594089,0.8051456678017405,0.18702125549316406,249.91166299999998
28992,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8328791693973991,0.8007566722868775,0.2230243682861328,265.36357699999996
29898,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8303843194969395,0.7968267959453503,0.10404396057128906,281.227851
30804,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8300490211992338,0.7958984755740965,0.22612571716308594,297.366813
31710,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8277460657857391,0.7934815486993346,0.37830543518066406,313.85684299999997
32616,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8227502682814656,0.7867025790502896,0.1292285919189453,330.687939
33522,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8198442767220548,0.7850354180756772,0.1289234161376953,347.775128
34428,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8166264850262875,0.7809127190699289,0.19405555725097656,365.114167
35334,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8170265757224124,0.7804530172852923,0.34708213806152344,382.770756
36240,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8175446342338365,0.7795559111822364,0.4078502655029297,400.684029
37146,Binary classification,Hoeffding Adaptive Tree,Elec2,0.816610580158837,0.7771817349208426,0.4166545867919922,418.864082
38052,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8155107618722242,0.7753456221198157,0.1291065216064453,437.35374
38958,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8146674538593834,0.7751479289940829,0.20058250427246094,456.059056
39864,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8157188370167825,0.7778516995282448,0.16962623596191406,475.076002
40770,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8171650028207706,0.7812151452891106,0.2508678436279297,494.36611400000004
41676,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8187402519496101,0.7846022241231821,0.2554492950439453,513.9183700000001
42582,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8196848359597003,0.7859015113490603,0.3113727569580078,533.647944
43488,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8203141168625107,0.7864093592827466,0.2909717559814453,553.6601430000001
44394,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8199265649989863,0.7853959731543624,0.43657493591308594,574.003546
45300,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8212543323252169,0.7873854475750336,0.43532752990722656,594.703553
45312,Binary classification,Hoeffding Adaptive Tree,Elec2,0.8212575312837942,0.7873440987265327,0.43532752990722656,615.4069870000001
25,Binary classification,Hoeffding Adaptive Tree,Phishing,0.5833333333333334,0.6428571428571429,0.07476425170898438,0.003195
50,Binary classification,Hoeffding Adaptive Tree,Phishing,0.7346938775510204,0.7346938775510203,0.07482528686523438,0.009507
75,Binary classification,Hoeffding Adaptive Tree,Phishing,0.7837837837837838,0.7894736842105262,0.07482528686523438,0.103343
100,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8080808080808081,0.8080808080808081,0.07488632202148438,0.200179
125,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8225806451612904,0.819672131147541,0.07488632202148438,0.299932
150,Binary classification,Hoeffding Adaptive Tree,Phishing,0.825503355704698,0.8289473684210527,0.07490921020507812,0.42969899999999994
175,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8333333333333334,0.8242424242424242,0.07497024536132812,0.5624469999999999
200,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8291457286432161,0.8191489361702128,0.07497024536132812,0.6981149999999999
225,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8303571428571429,0.8155339805825242,0.07497024536132812,0.9142189999999999
250,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8313253012048193,0.817391304347826,0.07497024536132812,1.1334069999999998
275,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8321167883211679,0.8174603174603176,0.07497024536132812,1.3557669999999997
300,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8361204013377926,0.8178438661710038,0.07497024536132812,1.5864299999999998
325,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8425925925925926,0.8197879858657244,0.07503128051757812,1.8200369999999997
350,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8481375358166189,0.822742474916388,0.07503128051757812,2.0565439999999997
375,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8502673796791443,0.8227848101265823,0.07503128051757812,2.4009489999999998
400,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8521303258145363,0.8228228228228228,0.07503128051757812,2.748442
425,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8537735849056604,0.8208092485549133,0.07503128051757812,3.09951
450,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8574610244988864,0.8232044198895027,0.07503128051757812,3.528178
475,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8565400843881856,0.8238341968911918,0.07503128051757812,3.959768
500,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8557114228456913,0.8260869565217391,0.07503128051757812,4.394282
525,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8568702290076335,0.823529411764706,0.07503128051757812,4.831681
550,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8561020036429873,0.8240534521158129,0.07503128051757812,5.271951
575,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8554006968641115,0.8230277185501066,0.11409282684326172,5.7166559999999995
600,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8547579298831386,0.8176100628930818,0.14198589324951172,6.164156999999999
625,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8573717948717948,0.8172484599589321,0.14222240447998047,6.630989
650,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8597842835130971,0.8233009708737864,0.14239025115966797,7.100371
675,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8590504451038575,0.8263254113345521,0.14245128631591797,7.687997
700,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8640915593705293,0.8306595365418894,0.14251232147216797,8.305013
725,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8646408839779005,0.8344594594594595,0.14257335662841797,8.92468
750,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8664886515353805,0.8371335504885993,0.14263439178466797,9.547008
775,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8643410852713178,0.8330683624801273,0.14265727996826172,10.17184
800,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8635794743429287,0.8340943683409437,0.14265727996826172,10.842711999999999
825,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8628640776699029,0.8345534407027819,0.14265727996826172,11.516720999999999
850,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8645465253239105,0.8364153627311521,0.14271831512451172,12.193238999999998
875,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8672768878718535,0.838888888888889,0.14271831512451172,12.872243
900,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8665183537263627,0.8378378378378378,0.14277935028076172,13.554106999999998
925,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8668831168831169,0.8400520156046815,0.14277935028076172,14.281843999999998
950,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8661749209694415,0.8410513141426783,0.14284038543701172,15.059035999999997
975,Binary classification,Hoeffding Adaptive Tree,Phishing,0.86652977412731,0.8414634146341464,0.14284038543701172,15.843533999999996
1000,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8638638638638638,0.8392434988179669,0.14284038543701172,16.631020999999997
1025,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8623046875,0.8377445339470656,0.14284038543701172,17.421397999999996
1050,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8636796949475691,0.8402234636871508,0.14284038543701172,18.308623999999995
1075,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8649906890130353,0.8429035752979415,0.14284038543701172,19.199608999999995
1100,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8671519563239308,0.8456659619450316,0.14284038543701172,20.094692999999996
1125,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8701067615658363,0.8507157464212679,0.14284038543701172,20.992797999999997
1150,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8720626631853786,0.852852852852853,0.14290142059326172,21.894156999999996
1175,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8713798977853492,0.8521057786483839,0.14290142059326172,22.798668999999997
1200,Binary classification,Hoeffding Adaptive Tree,Phishing,0.872393661384487,0.8530259365994236,0.14290142059326172,23.706432999999997
1225,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8733660130718954,0.8541862652869238,0.14296245574951172,24.617429999999995
1250,Binary classification,Hoeffding Adaptive Tree,Phishing,0.8742994395516414,0.8560953253895509,0.14296245574951172,25.532121999999994
1903,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02372455596923828,0.252064
3806,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02378559112548828,0.85951
5709,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02384662628173828,1.987189
7612,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02384662628173828,3.2068450000000004
9515,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02384662628173828,4.9570050000000005
11418,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02390766143798828,6.999030000000001
13321,Binary classification,Hoeffding Adaptive Tree,SMTP,1.0,0.0,0.02390766143798828,9.333386
15224,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9992774091834724,0.0,0.03315448760986328,11.955057
17127,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9992409202382343,0.0,0.02393054962158203,15.202435
19030,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9993168322034789,0.0,0.02393054962158203,18.743392
20933,Binary classification,Hoeffding Adaptive Tree,SMTP,0.999378941333843,0.0,0.02399158477783203,22.738494
22836,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9994306984891613,0.0,0.02399158477783203,26.997246
24739,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9994744926833212,0.0,0.02399158477783203,31.841747
26642,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9994744942006681,0.0,0.02399158477783203,37.101503
28545,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995095291479821,0.0,0.02399158477783203,42.775408
30448,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995401845830459,0.0,0.02399158477783203,48.894058
32351,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995672333848532,0.0,0.02399158477783203,55.09387
34254,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995912766764955,0.0,0.02399158477783203,61.374719
36157,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996127890253347,0.0,0.02399158477783203,68.304087
38060,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996321500827662,0.0,0.02399158477783203,75.541727
39963,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996496671838246,0.0,0.02399158477783203,82.860422
41866,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996655917831124,0.0,0.02405261993408203,90.555334
43769,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996801316029976,0.0,0.02405261993408203,98.488328
45672,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996934597446958,0.0,0.02405261993408203,106.642619
47575,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9997057216126456,0.0,0.02405261993408203,115.099152
49478,Binary classification,Hoeffding Adaptive Tree,SMTP,0.99971704024092,0.0,0.02405261993408203,123.955589
51381,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996885947839627,0.0,0.02405261993408203,133.065768
53284,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996997166075484,0.0,0.02405261993408203,142.37330699999998
55187,Binary classification,Hoeffding Adaptive Tree,SMTP,0.999710071394919,0.0,0.02405261993408203,151.761713
57090,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995620872672494,0.0,0.02405261993408203,161.477105
58993,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995762137238947,0.0,0.02405261993408203,171.273385
60896,Binary classification,Hoeffding Adaptive Tree,SMTP,0.999589457262501,0.0,0.02405261993408203,181.327635
62799,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995700500015924,0.0,0.02405261993408203,191.686231
64702,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995826957852274,0.0,0.02405261993408203,202.29923
66605,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995946189418053,0.0,0.02405261993408203,213.177462
68508,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995766855941729,0.0,0.02405261993408203,224.319573
70411,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995881266865502,0.0,0.02405261993408203,235.639403
72314,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9995989656078437,0.0,0.02405261993408203,247.22481399999998
74217,Binary classification,Hoeffding Adaptive Tree,SMTP,0.99960924867953,0.0,0.02405261993408203,259.05520099999995
76120,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996190175908775,0.0,0.02405261993408203,271.12121799999994
78023,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996283099638563,0.0,0.02405261993408203,283.42631199999994
79926,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996371598373475,0.0,0.02405261993408203,295.96836499999995
81829,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996455980837855,0.0,0.02405261993408203,308.75677399999995
83732,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996536527689864,0.0,0.02411365509033203,321.6793789999999
85635,Binary classification,Hoeffding Adaptive Tree,SMTP,0.999661349463998,0.0,0.02411365509033203,334.76022099999994
87538,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996687115162731,0.0,0.02411365509033203,348.05401599999993
89441,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996645796064401,0.0,0.02411365509033203,361.48123799999996
91344,Binary classification,Hoeffding Adaptive Tree,SMTP,0.999671567607808,0.0,0.02411365509033203,375.15144899999996
93247,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996782703815713,0.0,0.02411365509033203,388.99478799999997
95150,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996847050415664,0.0,0.02411365509033203,402.99231699999996
95156,Binary classification,Hoeffding Adaptive Tree,SMTP,0.9996847249224948,0.0,0.02411365509033203,416.990554
106,Binary classification,Adaptive Random Forest,Bananas,0.638095238095238,0.5777777777777778,0.6023197174072266,0.60542
212,Binary classification,Adaptive Random Forest,Bananas,0.7535545023696683,0.711111111111111,1.0872974395751953,1.4992839999999998
318,Binary classification,Adaptive Random Forest,Bananas,0.7760252365930599,0.7380073800738007,1.471883773803711,2.614978
424,Binary classification,Adaptive Random Forest,Bananas,0.8085106382978723,0.7768595041322315,1.8271961212158203,4.246406
530,Binary classification,Adaptive Random Forest,Bananas,0.8204158790170132,0.7845804988662132,2.2761096954345703,6.276905
636,Binary classification,Adaptive Random Forest,Bananas,0.8362204724409449,0.8052434456928838,2.6539440155029297,8.812623
742,Binary classification,Adaptive Random Forest,Bananas,0.8434547908232118,0.8110749185667754,3.0667247772216797,11.743925
848,Binary classification,Adaptive Random Forest,Bananas,0.8512396694214877,0.8220338983050847,3.4897289276123047,14.798616
954,Binary classification,Adaptive Random Forest,Bananas,0.8583420776495279,0.8301886792452831,3.9347667694091797,18.317304
1060,Binary classification,Adaptive Random Forest,Bananas,0.8659112370160529,0.8378995433789953,4.283300399780273,21.928711
1166,Binary classification,Adaptive Random Forest,Bananas,0.8695278969957082,0.8429752066115702,4.800313949584961,26.038034
1272,Binary classification,Adaptive Random Forest,Bananas,0.8693941778127459,0.8442776735459662,5.391313552856445,30.781666
1378,Binary classification,Adaptive Random Forest,Bananas,0.8714596949891068,0.8454148471615721,5.846994400024414,35.662835
1484,Binary classification,Adaptive Random Forest,Bananas,0.8759271746459879,0.8518518518518519,6.193078994750977,41.038636000000004
1590,Binary classification,Adaptive Random Forest,Bananas,0.8753933291378225,0.8520179372197308,6.296388626098633,47.13243800000001
1696,Binary classification,Adaptive Random Forest,Bananas,0.8755162241887906,0.8523442967109867,6.211141586303711,53.531383000000005
1802,Binary classification,Adaptive Random Forest,Bananas,0.8767351471404775,0.8550913838120104,6.65928840637207,60.233952
1908,Binary classification,Adaptive Random Forest,Bananas,0.8730991085474568,0.8522588522588523,6.686662673950195,67.652213
2014,Binary classification,Adaptive Random Forest,Bananas,0.8708395429706905,0.8507462686567164,7.210599899291992,75.19039000000001
2120,Binary classification,Adaptive Random Forest,Bananas,0.8725814063237376,0.8540540540540541,7.48176383972168,83.15611600000001
2226,Binary classification,Adaptive Random Forest,Bananas,0.8723595505617977,0.8539094650205761,7.915548324584961,91.62407300000001
2332,Binary classification,Adaptive Random Forest,Bananas,0.8751608751608752,0.8574228319451249,8.423246383666992,100.55581400000001
2438,Binary classification,Adaptive Random Forest,Bananas,0.8740254411161263,0.8560712611345522,8.870996475219727,109.66145800000001
2544,Binary classification,Adaptive Random Forest,Bananas,0.874557609123083,0.857779759251003,9.376256942749023,119.177912
2650,Binary classification,Adaptive Random Forest,Bananas,0.8761796904492262,0.8600682593856656,9.769472122192383,129.30602100000002
2756,Binary classification,Adaptive Random Forest,Bananas,0.8780399274047187,0.8621821164889254,10.359186172485352,139.920081
2862,Binary classification,Adaptive Random Forest,Bananas,0.8797623208668298,0.8638163103721298,10.741575241088867,151.082865
2968,Binary classification,Adaptive Random Forest,Bananas,0.8800134816312774,0.8637059724349159,11.09235954284668,162.646852
3074,Binary classification,Adaptive Random Forest,Bananas,0.8805727302310445,0.8648250460405157,11.562868118286133,174.64808
3180,Binary classification,Adaptive Random Forest,Bananas,0.8826675055048757,0.8667381207574134,10.152639389038086,187.03004199999998
3286,Binary classification,Adaptive Random Forest,Bananas,0.882496194824962,0.8663434903047091,10.670488357543945,199.856868
3392,Binary classification,Adaptive Random Forest,Bananas,0.8826304924800944,0.867244829886591,11.057397842407227,213.058711
3498,Binary classification,Adaptive Random Forest,Bananas,0.8839004861309694,0.8680961663417803,10.334085464477539,226.63518
3604,Binary classification,Adaptive Random Forest,Bananas,0.8850957535387177,0.8689043698543382,10.692270278930664,240.518849
3710,Binary classification,Adaptive Random Forest,Bananas,0.8846050148287948,0.8687116564417178,11.112970352172852,254.758424
3816,Binary classification,Adaptive Random Forest,Bananas,0.8859764089121888,0.870420017873101,11.59941291809082,269.34689399999996
3922,Binary classification,Adaptive Random Forest,Bananas,0.884723284876307,0.8687572590011614,12.03856086730957,284.32968999999997
4028,Binary classification,Adaptive Random Forest,Bananas,0.8840327787434815,0.867892503536068,12.434591293334961,299.665437
4134,Binary classification,Adaptive Random Forest,Bananas,0.884587466731188,0.868558831634059,12.796384811401367,315.36564599999997
4240,Binary classification,Adaptive Random Forest,Bananas,0.8858221278603444,0.8701019860440149,13.120096206665039,331.45014399999997
4346,Binary classification,Adaptive Random Forest,Bananas,0.8872266973532796,0.8716605552645365,13.362188339233398,347.97410599999995
4452,Binary classification,Adaptive Random Forest,Bananas,0.8869916872612896,0.8713225888974162,13.906320571899414,364.84320299999996
4558,Binary classification,Adaptive Random Forest,Bananas,0.8872064955014264,0.8719481813652217,14.321008682250977,382.19494999999995
4664,Binary classification,Adaptive Random Forest,Bananas,0.8876259918507399,0.8728155339805825,14.677774429321289,399.94577899999996
4770,Binary classification,Adaptive Random Forest,Bananas,0.8867687146152233,0.8716119828815977,15.041936874389648,418.17916199999996
4876,Binary classification,Adaptive Random Forest,Bananas,0.886974358974359,0.8715318256003731,15.36302375793457,436.741545
4982,Binary classification,Adaptive Random Forest,Bananas,0.8877735394499097,0.8726941471191073,14.241693496704102,455.752169
5088,Binary classification,Adaptive Random Forest,Bananas,0.886966778061726,0.8716804284757868,14.559698104858398,475.205309
5194,Binary classification,Adaptive Random Forest,Bananas,0.8869632197188523,0.8716939890710382,15.019205093383789,495.046736
5300,Binary classification,Adaptive Random Forest,Bananas,0.886959803736554,0.8717070036410367,15.355104446411133,515.264038
906,Binary classification,Adaptive Random Forest,Elec2,0.8674033149171271,0.8669623059866962,3.022599220275879,3.500403
1812,Binary classification,Adaptive Random Forest,Elec2,0.8956377691882937,0.8737474949899798,3.453568458557129,10.304805
2718,Binary classification,Adaptive Random Forest,Elec2,0.889216047110784,0.8638625056535504,5.134407997131348,20.219149
3624,Binary classification,Adaptive Random Forest,Elec2,0.8901462876069556,0.8665325285043594,5.045891761779785,32.180425
4530,Binary classification,Adaptive Random Forest,Elec2,0.8924707440936189,0.8628555336524922,6.377499580383301,46.087921
5436,Binary classification,Adaptive Random Forest,Elec2,0.8870285188592456,0.8556652562294312,8.556572914123535,62.052962
6342,Binary classification,Adaptive Random Forest,Elec2,0.884245387162908,0.8540175019888624,10.355942726135254,79.948678
7248,Binary classification,Adaptive Random Forest,Elec2,0.8835380157306472,0.8516174402250353,10.061070442199707,100.00357
8154,Binary classification,Adaptive Random Forest,Elec2,0.8847050165583221,0.8605341246290802,12.516213417053223,121.9382
9060,Binary classification,Adaptive Random Forest,Elec2,0.8869632409758251,0.8668400520156047,14.3945894241333,145.537084
9966,Binary classification,Adaptive Random Forest,Elec2,0.8839939789262419,0.8666974169741698,15.028592109680176,170.832197
10872,Binary classification,Adaptive Random Forest,Elec2,0.886119032287738,0.8712830110210023,18.58602237701416,197.848794
11778,Binary classification,Adaptive Random Forest,Elec2,0.8851150547677676,0.869464544138929,18.284192085266113,226.770672
12684,Binary classification,Adaptive Random Forest,Elec2,0.8825987542379563,0.8672550592850139,18.562626838684082,257.683223
13590,Binary classification,Adaptive Random Forest,Elec2,0.8835087202884686,0.8699794661190965,22.36763858795166,290.429954
14496,Binary classification,Adaptive Random Forest,Elec2,0.883270093135564,0.870085995085995,23.97218418121338,325.056166
15402,Binary classification,Adaptive Random Forest,Elec2,0.8826050256476852,0.8679713743245216,24.89116382598877,361.535727
16308,Binary classification,Adaptive Random Forest,Elec2,0.8806034218433801,0.8649885583524027,9.630642890930176,399.769092
17214,Binary classification,Adaptive Random Forest,Elec2,0.880787776680416,0.862742474916388,9.825531959533691,439.430265
18120,Binary classification,Adaptive Random Forest,Elec2,0.881505601854407,0.8635178946030132,13.432568550109863,480.533091
19026,Binary classification,Adaptive Random Forest,Elec2,0.8835742444152431,0.864335150364427,11.236374855041504,523.041462
19932,Binary classification,Adaptive Random Forest,Elec2,0.8847022226682053,0.8666744024135531,10.915810585021973,566.86946
20838,Binary classification,Adaptive Random Forest,Elec2,0.8845803138647598,0.866618601297765,6.771607398986816,611.990511
21744,Binary classification,Adaptive Random Forest,Elec2,0.8842845973416732,0.8643665768194071,9.905537605285645,658.382497
22650,Binary classification,Adaptive Random Forest,Elec2,0.8832178021104684,0.8619303648796786,11.609391212463379,706.11336
23556,Binary classification,Adaptive Random Forest,Elec2,0.8819783485459562,0.8599637316139432,7.878331184387207,755.2589389999999
24462,Binary classification,Adaptive Random Forest,Elec2,0.8805854216916724,0.8573800107416631,10.653840065002441,805.6843859999999
